"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug作品/发布Cover/Publish","","1","上传作品消失","[""I have uploaded a song named \""Sakhiye Sakhiye\"" on Monday morning by around 10-45 AM by logging into my account (My user ID \""imkikus\"") on desktop. But till now I'm unable to find that song. Could u please help me with the issue? Usually I see any song uploaded within 5 mins to and hour, isn't it?""]","5629499491420389	","7.4.8","9","2019/07/31 01:29:33","BUG","","","","sm","en","Mi A1"
"Bug KTV","","1","KTV错误码103004201","[""Saya sama sekali gak bisa ambil antrian lagu mohon d perbaiki...ini sering bangat terjadi seperti ini""]","4785074601303639	","7.4.6","6","2019/07/31 06:59:49","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/95fcde05f3b75a37528664c38dd228bf.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/ef02be455c42a348b2b3c789007093a9.jpg","","sm","in","Coolpad E502"
"Bug KTV","","1","KTV错误码103004999","[""My room is banned plz unbanned my room plz sir \ud83d\ude4f\ud83d\ude4f\ud83d\ude4f\ud83d\ude4f\ud83d\ude4f\ud83d\ude4f\ud83d\ude4f""]","5910973794807538	","7.4.8","9","2019/08/01 03:54:31","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/42fb366bdc05f93261375eab1294ad89.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/b5ca9d5af40facda5c1e90c6272b7ac4.jpg","","sm","en","vivo 1818"
"Bug其他 Other bug","","1","后台搜索不到这个账号","[""solve this problem...reply me fast....and open ny profile""]","5348024334136797	","7.4.8","8.1.0","2019/08/01 05:14:51","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/4810bf9d768e72785195e9183f88e43a.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/bdefe87f0ec593791f88427a38954d97.jpg","","sm","en","Redmi Note 5 Pro"
