"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug KTV","","1","不能进入my room页面提示错误","[""I bough coins 1000 and i wanted to make a room so i sid 20 min ago. When i wanted to make to room perm it gave me a error. So it didnt make the room but my coins are gone. I want my coins back."",""Also of i click on my room now it says \"" not available\"" i cant make a room again now. Pls fix my coins and the room i bought.""]","5910973795895327	","7.4.8","9","2019/08/12 19:07:12","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/f6b134ff2ca1d19cb41312d7a7c90e69.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/6d48d483c253315606047b34b43acb02.jpg","","sm","nl","SM-A750FN"
