"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug领唱问题 Problem about Vocals","","1","vocal删除失败","[""I want to delete my vocal despacito i can't able to delete here is message failed to delete ""]","2533274791723552	","7.4.6","8.1.0","2019/07/04 11:09:26","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/28a27d5f235bd63ba518fbae56542c53.jpg","","","sm","en","CPH1823"
"Bug作品/发布Cover/Publish","","1","collab显示合唱人数与列表页合唱人数不符","[""Dear Starmaker Team,"",""I don\u2019t understand that on my chandini O mere chandini song collabs,5 person had joined my collabs but why it\u2019s showing 4 person joined.Dont understand about your this apps and every time something changing when I opened this apps so confused.Anyway if you are reading my problem then pls checked it n solved it."",""Thank you"",""""]","3636911167	","7.4.9","12.3.1","2019/07/04 09:33:44","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/ae5471cae6d8a47ec363c6381ef7fb32.png","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/6d312bf33af5de46fa25a0f372f87bd1.png","","sm","en","iPhone 6s"
"Bug消息 Message problem","","1","inbox打不开 Fail to open inbox","[""I can't open my messages ""]","7318349394647213	","7.4.2","8.1.0","2019/07/04 11:20:39","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/26884025a9eac77f2fa92439a05bee4b.jpg","","","sm","en",""
