"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug消息 Message problem","","1","inbox打不开 Fail to open inbox","[""Dear sm team, my inbox is not working since last night screen shot is attatched with plz solve this issue and oblige. Thanx""]","5629499490765810	","7.4.5","6.0.1","2019/06/25 11:26:23","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/0e63dfbdfb730e750efa80f5683bff54.jpg","","","sm","en","SM-J700F"
"Bug KTV","","1","在房间排麦合唱时确认了合唱歌手也不能唱歌","[""Whenever I queue a collab in party room It doesn't start even after confirming the co singer ""]","6755399446521837	","7.4.5","9","2019/06/25 12:10:22","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/3be5385062193dedfbd01d1e0610ecde.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/99076fa09c6fee9c1f7bae999a4f904b.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/3818349c41644dab4299daa195959cbb.jpg","sm","en","SM-G950F"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""My starmaker has been like this for a week already, tried to log out and in.. restart whatever but still the same issue"","" Pls assist""]","6473924133395138	","7.4.5","8.0.0","2019/06/25 12:01:32","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/2e17972f9816b21b8a2fa3b675798390.jpg","","","sm","en","Nokia 3.1"
"Bug其他 Other bug","","1","除了谷歌之外的充值方式无充值金额选择页面","[""You asked me can't I use paytm or visa or paypal. No because I am not getting those options in my recharge section. Please fix this."",""Only I have google wallet option no other option. Why? ""]","6473924130700733	","7.4.5","9","2019/06/25 11:49:17","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/c2151de9b571197b221abf3a742f05f3.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/467ca3bdcce18e04e68f4e7c4338a1b0.jpg","","sm","en","SM-A730F"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""Don't respend starmaker pleas help ""]","5910973793013560	","7.4.5","6","2019/06/25 11:35:33","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/5302d5ce92aa7efdedc49ffa33459915.jpg","","","sm","en","Lenovo K50a40"
"Bug直播 Live","","1","直播收到星数与任务中数量不符","[""I have a problem with live level"",""My accumulated star are 112 but in task it showing only 25 so please help to get this 112 "",""I am so sad""]","5066549355831780	","7.4.4","9","2019/06/25 08:56:14","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/0b3b5a0a1c90a40afa66601c85bf1838.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/bd24d6eecbf188ca1a1f9fad127020ae.jpg","","sm","en",""
