"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""It's not uploading my songs."",""""]","7881299349741455	","7.4.7","6","2019/07/27 09:33:25","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/02a64abb67e57b836523e8ac50f31deb.jpg","","","sm","en","Lenovo S1a40"
"Bug其他 Other bug","","1","礼物数量充足弹窗提示不足","["" Yes I need help I purchased a package and you keep stealing them you still in my coins I\u2019m not contacting google already paid for them you\u2019re still in the store maker""]","5066549354906481	","7.5.1","12.3.1","2019/07/27 17:03:40","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/9b8522390a56fb0612a581d43d407d75.png","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/1d596ffa7e644db5ab9218c14141cdde.png","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/9b55dcdf03be5d62e3407de75d4c1918.png","sm","en","iPhone XR"
"Bug抢麦问题 Take the mic problem","","1","不能使用抢麦错误码104218","[""hi. why we can't play take a mic.. how can we complete task if always like this.. since last week. please fix it. tganks""]","5348024339300441	","7.4.7","5.1","2019/07/28 02:04:59","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/449ce2bcdfe03b37b2ee8d2784d5d911.jpg","","","tvp","en","A1601"
"Bug抢麦问题 Take the mic problem","","1","不能使用抢麦错误码104218","[""this id there problem in take mic.other id is O.K. ""]","6473924129750598	","7.4.4","8.0.0","2019/07/29 00:14:57","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/1a4a765a1ab1a7e449da3bd2e665d23e.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/9d6f2e42eba883c399d18bb308f93b6c.jpg","","sm","in",""
