"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug KTV","","1","KTV错误码-2","[""Dear sir, "",""I tried so many times , but still it's same problem I can't able to que please sort out this problem.  "",""I am getting so many times error option.  "",""How to solve this problem.  "",""Looking forward to your response "",""Thank you ""]","6473924131001021	","7.5.6","9","2019/11/10 16:46:55","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/f0807eb0a747e814449b3d7854221481.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/89b4c8e4d29b67c7d991ba70505ed500.jpg","","sm_in","en","SM-A305F"
"Bug KTV","","1","IOS错误码2不能正常唱歌","[""Hello , I\u2019m facing some problems while I\u2019m queueing in the party room . It says like this . The screenshot is provided . Pls can you sort this matter out . As I can to take part in room singing . "",""Regards ""]","6473924130907257	","7.6.5","12.4.1","2019/11/11 11:39:17","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/7bf941b069e74eb0f579ae71343c290b.png","","","sm","en","iPhone 6s"
