"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""Kyuin aise ho raha he........ Mere sath. M itna slow chal rhi he kyuin.. Plz plz plz help me ""]","5066549358271840	","7.4.5","6.0.1","2019/07/10 11:28:28","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/88716682770a5448fe2c3c8b20e93c6a.jpg","","","sm","en","vivo 1606"
"Bug其他 Other bug","","1","message页面清除按钮功能并非清除，而是把消息标为已读","[""Sir i want to report an issue regarding starmaker app...if you like my effort, then please make me vip for 1 year for free"",""The bug is that...on notification panel, there is an icon of brush (see pic no. 2) which is not working properly, while we click on it...it shows the dialog box shown in pic one...(i.e. to mark as read for all of the messages)...but the buttons u have provided here deletes the messages instead of marking them read...please correct the sentance or button properly. ""]","2251799814287655	","7.4.6","8.1.0","2019/07/10 08:56:42","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/a09d3eca9617fd8700f5e685065bc549.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/75db1a9b3239ea2e8c60f63f9825ec3c.jpg","","sm","en","RMX1805"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""Not able to send gift to friends live infact not staying ""]","5066549356910208	","7.4.5","7.1.1","2019/07/10 11:21:59","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/6fc1c3ca5221f0c5fea362a6ba78e582.jpg","","","tvp","en","SM-T355Y"
"Bug KTV","","1","KTV错误码103004999","[""\u0644\u0627 \u064a\u062a\u0645 \u062a\u062d\u0645\u064a\u0644 \u0627\u0644\u0627\u063a\u0646\u064a\u0647 \u0644\u064a \u064a\u0648\u0645\u064a\u0646 ""]","5910973797144596	","7.4.7","9","2019/07/10 11:57:42","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/2413e4b90ee6f9a57994238f57d2ac16.jpg","","","sm","ar","MAR-LX1M"
"Bug KTV","","1","KTV错误码103004999","[""I can't sing on my TV, in someone else's room it can""]","5066549354458454	","7.4.6","9","2019/07/10 11:19:40","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/69adaf39a3864df679641d9eaa707c29.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/0eae8c75f034b85f5a2e9ccd4942a573.jpg","","sm_id","in","RMX1821"
