"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug其他 Other bug","","1","错误码-10","[""I can't send messages to whom I follow  .unknown error 10 is showing..plz shutout my problem..""]","5629499491490671	","7.4.8","9","2019/08/01 13:38:54","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/0d8634b9d95d0d5a9c55d792edc637c7.jpg","","","sm","en","SM-J701F"
"Bug领唱问题 Problem about Vocals","","1","领唱录制页提示未知错误","[""Redmi 4 model and problem happened from last one week""]","5066549356918775	","7.4.7","7.1.2","2019/08/01 15:43:01","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/723bf6d980a27e3161795be9ccb677ed.jpg","","","tvp","en","Redmi 4"
"Bug消息 Message problem","","1","消息页面没有回复框","[""I can't answer people in pm messaging I don't get the balk down where I get to text writing in ""]","5348024334664451	","7.4.8","9","2019/08/01 17:32:59","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/b39abaddccc0f136e6dc73de569dfd4b.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/d14320e2d48720dc9aed8162d8838592.jpg","","sm","nl","Nokia 8.1"
"Bug其他 Other bug","","1","错误码-10","[""Please help to fix, I can't seem to share because of this messages I keep getting please fix, trying to share it with room and my covers and I can't seem to share \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d""]","5348024336977072	","7.4.8","9","2019/08/01 17:36:50","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/2a1e320bb1d59729dd3b6e1d3a123afc.jpg","","","sm","en","Pixel 2 XL"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""Plz help""]","6192448704675719	","7.4.8","6.0.1","2019/08/02 07:13:28","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/5222ab9c7c06da4ab2a9ecc28028aada.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/55c440c54a271c1279dc9342db2e2213.jpg","","sm","en","SM-J700F"
