"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug消息 Message problem","","1","消息页面没有回复框","[""All friends can message me but I can't reply them because I don't have option to reply them.. I can't see the write message option .. so Plz solve this problem... It's my humble request..""]","5348024334890624	","7.6.1","7.1.1","2020/02/13 07:25:18","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/c7b74405e4f9259fbe1683c01b57e11f.jpg","","","sm","en","M7 Power"
