"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug消息 Message problem","","1","消息显示不全The message display is incomplete","[""I am writing to you for the second time.  I have not been able to read the whole messages in my inbox for days.  I only see the first 5-6 words of the messages.  it would be very nice if you could fix this bug.  Thank you.""]","6473924134069983	","7.7.2","13.1.3","2019/12/23 18:10:39","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/6bbc35d675ea949e2d160eb7de8ce711.png","","","sm","de","iPhone XS"
"Bug消息 Message problem","","1","消息显示不全The message display is incomplete","[""\u0627\u0644\u0631\u0633\u0627\u0626\u0644 \u0627\u0644\u0637\u0648\u064a\u0644\u0629 \u0644\u0627 \u062a\u0638\u0647\u0631 \u0644\u062f\u064a \u0644\u0645\u0627\u0630\u0627\u061f \u0627\u0631\u062c\u0648 \u062d\u0644 \u0647\u0630\u0647 \u0627\u0644\u0645\u0634\u0643\u0644\u0629.""]","10696049115109647	","7.7.2","12.4.3","2019/12/23 18:48:47","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/789f69f658ee97e0b675bd3338f04466.png","","","sm","ar","iPhone 6 Plus"
