"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""Messaging icon is not working do the needful asap""]","5629499491490671	","7.4.5","9","2019/06/26 10:57:18","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/fa83345b02978d3dbe1e24bb8ff41bf4.jpg","","","sm","en","SM-J701F"
"Bug作品/发布Cover/Publish","","1","用户发布的collab在歌曲的collab页面不显示","[""Star Maker, I had posted this song singing this song on the same track But yesterday notification of my inquiry is not coming, please help""]","3637238119	","7.4.6","5.1.1","2019/06/26 10:26:22","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/dc651eba1a9f1258ba1c3de38eccd9d7.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/1ae4035978dcf47ac63c03fb72ab9649.jpg","","sm","hi","A37f"
"Bug系统问题System problem","","1","崩溃闪退无响应 Crash, flashback and no response","[""While listen to joining or my own song it stucking a lot and starmaker stop works suddenly and this type of message occur.""]","3634720196	","7.4.3","5.1.1","2019/06/26 10:29:54","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/0a4a25b734035a121b8d92497017da00.jpg","","","sm","en",""
