"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug其他 Other bug","","1","错误码-10","[""Dear Sir\/Madam, "",""Please find herewith the screenshots regarding the following problems as required by you :-"",""(1) Message icon shows the number of message. But, inbox shows only one or two messages. "",""(2) I am unable to share my songs as the share part shows unknown error-10."",""Kindly resolve urgently. "",""Regards, "",""Govind Krishna""]","6473924135119940	","7.4.9","9","2019/08/27 04:00:26","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/1a5a2a4b8d3f0010e9c30a701056daec.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/b8434e2d22a5dc58c2eb4d2445dbddd8.jpg","","sm","en","Redmi Note 5 Pro"
"Bug其他 Other bug","","1","错误码-10","[""No any options found for left the group, kindly do the needful. .  please help us""]","5348024334122889	","7.4.9","8.0.0","2019/08/27 05:48:13","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/ee7b73979179f11bae424391e3b1dfdf.jpg","","","sm","hi","Lenovo K8 Note"
"Bug其他 Other bug","","1","错误码-10","[""Even after many req the below prob has not"",""Solved "",""Plz send me the feed back how to solve this problems of the group chat"",""Plz REQ as early as possible""]","5629499491119967	","7.4.9","8.1.0","2019/08/27 07:12:36","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/e7d49774546e12a9058ffc57bee4009d.jpg","","","sm","en","Redmi Note 5"
"Bug KTV","","1","KTV错误码103004201","[""I cannot sing in party room showing some errore. I cant hear song in live party room. Continous breaking sound after showing some errors also. Please clear my problems find the attachment""]","5629499488849756	","7.5.0","8.1.0","2019/08/27 07:32:15","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/e817d2d8d18b112520ef8f1f9abf8b93.jpg","","","sm_in","en","Lenovo L18021"
"Bug个人页 Profile","","1","不能取消关注自己","[""\ud83c\udde6\ud83c\uddeaSaad_Alhajri\ud83c\udde6\ud83c\uddea.....no..1...another is.\ud83c\udde6\ud83c\uddeaJust-Check...this two accounts which i can not unfollow...sir..\ud83d\ude4f\ud83c\udffb\ud83d\ude4f\ud83c\udffb\ud83d\ude4f\ud83c\udffbplzz help me Starmaker Sir..\ud83d\ude4f\ud83c\udffb""]","4785074600400605	","7.5.0","8.1.0","2019/08/27 18:56:57","BUG","","","","sm","en","SM-G615F"
"Bug作品/发布Cover/Publish","","1","collab显示合唱人数与列表页合唱人数不符","[""again same problem...there are i persons who join my collab bt still onlytwo of them are showing only""]","8444249302540838	","7.4.9","9","2019/08/27 22:04:54","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/8ff9aa056c563201fa424b21dc2d36e4.jpg","","","sm","en","SM-G975F"
