"问题分类","Task","数量","问题名称","问题描述","UID","版本","系统","日期","进度","图片链接1","图片链接2","图片链接3","app_name","app_language","device"
"Bug其他 Other bug","","1","没有家族聊天群入口","[""Why am I not able to chat in the Family Group that I am a Captain of???? I have no option to enter the chat group at all.. Pls reply, thanks""]","4785074601985080	","7.5.1","6","2019/09/08 14:23:10","BUG","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/352a77c6a55224147489e5223c9d7a0f.jpg","https://improxy.starmakerstudios.com/tools/im/0/production/promotion/other/689682cb72d3d08946af15c4a9976794.jpg","","sm_in","en","LG-V930"
